	문서번호	문장번호	수집일	채널	문장	URL	회사명	연관어
78586	DN000000010900890150_1	DN000000010900890150	20230327	언론	"[ESG 경영 특집] 이마트, 옥외 소등 ‘어스아워’ 캠페인\n어스아워 캠페인에 동참해 옥외 광고판을 소등한 이마트 별내점. (사진=E-MART)

[김윤수 기자 @이코노미톡뉴스] 이마트가 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참하면서 전국 이마트 외벽의 불을 껐다."	http://www.economytalk.kr/news/articleView.html?idxno=232857	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78588	DN000000010900960667_1	DN000000010900960667	20230327	언론	이마트, 전사적 자원 절약 힘써 'ESG 경영' 선도\n이마트는 지난 25일 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 세계자연기금(WWF)의 '어스아워' 캠페인에 동참했다고 밝혔습니다.	http://news.zum.com/articles/82101107	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78589	DN000000010900968256_2	DN000000010900968256	20230327	언론	이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다.	http://www.bigtanews.co.kr/news/articleView.html?idxno=13876	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78591	DN000000010900974812_2	DN000000010900974812	20230327	언론	"사진=이마트



[포인트데일리 정지은 기자] 이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(세계자연기금)의 '어스아워' 캠페인에 동참했다고 27일 밝혔다."	https://www.thekpm.com/news/articleView.html?idxno=150489	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78594	DN000000010901009406_1	DN000000010901009406	20230327	언론	"이마트, '어스아워' 캠페인 동참…ESG 경영 선도\n© 이마트
 
[베타뉴스=곽정일 기자] 이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다."	http://www.betanews.net/article/1401765	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78595	DN000000010901058539_1	DN000000010901058539	20230327	언론	이마트 전점, 매달 한 번씩 옥외 소등 ‘어스아워’ 동참...‘자원 절약 힘써 ESG 경영 선도’\n어스아워 캠페인에 동참해 옥외 광고판을 소등한 이마트 별내점. (사진=이마트)이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(세계자연기금)의 ‘어스아워’ 캠페인에 동참했다.	http://www.viva100.com/main/view.php?lcode=&series=&key=20230327010008305	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78596	DN000000010901065689_2	DN000000010901065689	20230327	언론	이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(World Wide Fund for Nature·세계자연기금)의 '어스아워' 캠페인에 동참했다고 27일 밝혔다.	http://news.zum.com/articles/82102368	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78597	DN000000010901082216_2	DN000000010901082216	20230327	언론	이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(World Wide Fund for Nature·세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다.	http://www.econovill.com/news/articleView.html?idxno=606487	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78598	DN000000010901101193_2	DN000000010901101193	20230327	언론	이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 전했다.	http://www.nextdaily.co.kr/news/articleView.html?idxno=216897	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78599	DN000000010901110246_2	DN000000010901110246	20230327	언론	이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다.	http://www.koreaittimes.com/news/articleView.html?idxno=120486	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78600	DN000000010901130119_1	DN000000010901130119	20230327	언론	"이마트 전점, '어스아워' 캠페인 동참...""ESG 경영 선도""\n[사진=이마트]



[아시아에이=이준호 기자] 이마트는 ESG 경영 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(세계자연기금) '어스아워' 캠페인에 동참했다고 27일 밝혔다."	https://www.asiaa.co.kr/news/articleView.html?idxno=119446	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78601	DN000000010901212357_1	DN000000010901212357	20230327	언론	이마트, 전사적 자원 절약…ESG 경영 선도\n(서울=NSP통신) 박유니 기자 = 이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다.	http://www.nspna.com/news/?mode=view&newsid=627894	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78602	DN000000010901261996_18	DN000000010901261996	20230327	언론	"이마트 전점, 매달 한 번씩 옥외 소등 ‘어스아워’ 캠페인
     (불꺼진 이마트 매장.(사진=이마트)   
이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(세계자연기금 의 ‘어스아워’ 캠페인에 동참했다."	https://www.asiatime.co.kr/article/20230327500013	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78603	DN000000010901278168_1	DN000000010901278168	20230327	언론	"이마트 전점, 매달 한 번씩 옥외 소등 ‘어스아워’ 동참...‘자원 절약 힘써 ESG 경영 선도’\n어스아워 캠페인에 동참해 옥외 광고판을 소등한 이마트 별내점. (사진=이마트)

    이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(세계자연기금)의 ‘어스아워’ 캠페인에 동참했다."	https://m.newspic.kr/view.html?nid=2023032709295237122&pn=642	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78604	DN000000010901321143_1	DN000000010901321143	20230327	언론	"이마트, 매달 한 번씩 옥외 소등 ‘어스아워’ 캠페인\n사진=이마트 제공



이마트가 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다."	http://www.cnbnews.com/news/article.html?no=593584	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78605	DN000000010901386594_14	DN000000010901386594	20230327	언론	"◆이마트, 매달 한 번 옥외 소등…ESG 경영 선도

사진=이마트이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(세계자연기금)의 ‘어스아워’ 캠페인에 동참했다."	https://www.g-enews.com/article/Distribution/2023/03/2023032710562229961c3c506100_1	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78607	DN000000010901457959_2	DN000000010901457959	20230327	언론	"[사진=이마트]   
 
 
[뉴스투데이=서예림 기자] 이마트는 지난 25일 ESG 경영의 하나로 자원 절감에 앞장서기 위해 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다."	https://www.news2day.co.kr/article/20230327500069	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78608	DN000000010901475446_2	DN000000010901475446	20230327	언론	"사진=이마트



[증권경제신문=최은지 기자] 이마트(139480)는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다."	http://www.koreastocknews.com/news/articleView.html?idxno=80428	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78609	DN000000010901483010_2	DN000000010901483010	20230327	언론	"<이마트>



[인사이트코리아=이숙영 기자] 이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다."	http://www.insightkorea.co.kr/news/articleView.html?idxno=107879	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78610	DN000000010901522754_1	DN000000010901522754	20230327	언론	'ESG경영 행보'…이마트 전점, '어스아워' 캠페인 정례화\n【 청년일보 】 이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 '어스아워' 캠페인에 동참했다고 27일 밝혔다.	http://www.youthdaily.co.kr/news/article.html?no=124555	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78611	DN000000010901650903_2	DN000000010901650903	20230327	언론	이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다.	http://www.newsfs.com/news/articleView.html?idxno=34589	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78613	DN000000010901682312_1	DN000000010901682312	20230327	언론	"이마트 전점, 옥외 소등 ‘어스아워’ 캠페인 정례화\n어스아워 캠페인에 동참해 옥외 광고판을 소등한 이마트 별내점 전경. 사진=이마트



[핀포인트뉴스 최용선 기자] 이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다."	https://www.pinpointnews.co.kr/news/articleView.html?idxno=185261	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78614	DN000000010901759456_2	DN000000010901759456	20230327	언론	"[이마트]



[직썰 / 안진영 기자] 이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 세계자연기금(WWF)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다."	https://www.ziksir.com/news/articleView.html?idxno=35041	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78615	DN000000010901796370_19	DN000000010901796370	20230327	언론	"■ 이마트 전점, 매달 한 번씩 옥외 소등 ‘어스아워’ 캠페인...“전사적 자원 절약 힘써 ESG 경영 선도”




어스아워 캠페인에 동참해 옥외 광고판을 소등한 이마트 별내점.(사진=이마트)



이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 세계자연기금(WWF)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다."	http://www.dailyenews.co.kr/news/articleView.html?idxno=28408	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78616	DN000000010901858389_1	DN000000010901858389	20230327	언론	"이마트, 매달 한 번씩 옥외 소등 ‘어스아워’ 캠페인 동참\n사진=이마트



 


이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다."	https://www.thefirstmedia.net/news/articleView.html?idxno=114282	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78617	DN000000010901887890_1	DN000000010901887890	20230327	언론	"이마트, ‘어스아워’ 캠페인 동참\n사진=이마트
 

[어패럴뉴스 조은혜 기자] 이마트(대표 강희석)가 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다."	http://www.appnews.co.kr/news/news_view/?page=1&cat=CAT100&searchKey=&searchWord=&idx=204763	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78618	DN000000010902034801_1	DN000000010902034801	20230327	언론	"이마트 전점, 매달 한 번씩 옥외 소등 ‘어스아워’ 캠페인 진행\n어스아워 캠페인에 동참해 옥외 광고판을 소등한 이마트 별내점



이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(World Wide Fund for Nature, 세계자연기금)의 ‘어스아워’ 캠페인에 동참했다."	http://www.newsworker.co.kr/news/articleView.html?idxno=198244	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78625	DN000000010902670025_3	DN000000010902670025	20230327	언론	이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 세계자연기금(WWF)의 ‘어스아워’ 캠페인에 동참했다.	http://www.updownnews.co.kr/news/articleView.html?idxno=304353	이마트	절감,경영,캠페인,자원,어스아워,세계자연기금
78626	DN000000010901123788_1	DN000000010901123788	20230327	언론	"이마트, ESG 경영 선도…매달 한 번씩 옥외 소등 ‘어스아워’ 캠페인\n어스아워 캠페인에 동참해 옥외 광고판을 소등한 이마트 별내점. (사진=이마트)




이마트는 ESG 경영의 일환으로 자원 절감에 동참하고 나섰다."	http://www.theviewers.co.kr/View.aspx?No=2767229	이마트	절감,경영,캠페인,자원,어스아워
78627	DN000000010902716189_1	DN000000010902716189	20230327	언론	ESG경영 선도…이마트 전점, '어스아워' 캠페인 동참\n[위클리오늘=이연숙 기자] 이마트는 자원 절감에 앞장서기 위해 매월 셋째 주 일요일을 어스데이로 정하고 1시간 동안 옥외 사인을 소등하기로 했다고 27일 밝혔다.	http://www.weeklytoday.com/news/articleView.html?idxno=562550	이마트	절감,경영,캠페인,자원,어스아워
78632	DN000000010900967506_1	DN000000010900967506	20230327	언론	"전국 이마트 옥외 간판 매달 1시간씩 꺼진다…ESG 경영 앞장\n'어스 데이' 캠페인 자체적으로 정례화…자원 절감 노력
영업시간 조정으로 아낀 비용은 상품 경쟁력에 투자 
			이마트 별내점 
[이마트 제공. 재판매 및 DB 금지]

(서울=연합뉴스) 이신영 기자 = 앞으로 전국 이마트 매장의 옥외 간판이 매달 1시간씩 꺼진다."	https://n.news.naver.com/mnews/article/001/0013838871?rc=N&ntype=RANKING&sid=001	이마트	절감,경영,캠페인,자원,금지,투자
78633	DN000000010900968103_1	DN000000010900968103	20230327	언론	"전국 이마트 옥외 간판 매달 1시간씩 꺼진다…ESG 경영 앞장\n'어스 데이' 캠페인 자체적으로 정례화…자원 절감 노력
영업시간 조정으로 아낀 비용은 상품 경쟁력에 투자 
이마트 별내점
[이마트 제공. 재판매 및 DB 금지]

(서울=연합뉴스) 이신영 기자 = 앞으로 전국 이마트 매장의 옥외 간판이 매달 1시간씩 꺼진다."	http://news.nate.com/view/20230327n04814?mid=n0100	이마트	절감,경영,캠페인,자원,금지,투자
78634	DN000000010900974004_1	DN000000010900974004	20230327	언론	"전국 이마트 옥외 간판 매달 1시간씩 꺼진다…ESG 경영 앞장\n'어스 데이' 캠페인 자체적으로 정례화…자원 절감 노력
영업시간 조정으로 아낀 비용은 상품 경쟁력에 투자 
   

  이마트 별내점 [이마트 제공. 재판매 및 DB 금지]   
(서울=연합뉴스) 이신영 기자 = 앞으로 전국 이마트 매장의 옥외 간판이 매달 1시간씩 꺼진다."	https://v.daum.net/v/20230327084639277	이마트	절감,경영,캠페인,자원,금지,투자
78635	DN000000010900978242_1	DN000000010900978242	20230327	언론	"전국 이마트 옥외 간판 매달 1시간씩 꺼진다…ESG 경영 앞장\n'어스 데이' 캠페인 자체적으로 정례화…자원 절감 노력
 
영업시간 조정으로 아낀 비용은 상품 경쟁력에 투자
이마트 별내점 
[이마트 제공. 재판매 및 DB 금지]
 (서울=연합뉴스) 이신영 기자 = 앞으로 전국 이마트[139480] 매장의 옥외 간판이 매달 1시간씩 꺼진다."	http://news.zum.com/articles/82101286	이마트	절감,경영,캠페인,자원,금지,투자
78636	DN000000010900982399_1	DN000000010900982399	20230327	언론	"전국 이마트 옥외 간판 매달 1시간씩 꺼진다…ESG 경영 앞장\n'어스 데이' 캠페인 자체적으로 정례화…자원 절감 노력영업시간 조정으로 아낀 비용은 상품 경쟁력에 투자 

이마트 별내점 
[이마트 제공. 재판매 및 DB 금지]
 (서울=연합뉴스) 이신영 기자 = 앞으로 전국 이마트[139480] 매장의 옥외 간판이 매달 1시간씩 꺼진다."	https://www.yna.co.kr/view/AKR20230327017900003	이마트	절감,경영,캠페인,자원,금지,투자
78637	DN000000010901182060_1	DN000000010901182060	20230327	언론	"전국 이마트 옥외 간판 매달 1시간씩 꺼진다…ESG 경영 앞장\n'어스 데이' 캠페인 자체적으로 정례화…자원 절감 노력  영업시간 조정으로 아낀 비용은 상품 경쟁력에 투자   
  
  이마트 별내점 
[이마트 제공. 재판매 및 DB 금지]
 (서울=연합뉴스) 이신영 기자 = 앞으로 전국 이마트[139480] 매장의 옥외 간판이 매달 1시간씩 꺼진다."	https://m.newspic.kr/view.html?nid=2023032708463655639&pn=214	이마트	절감,경영,캠페인,자원,금지,투자
78638	DN000000010901796370_22	DN000000010901796370	20230327	언론	"더욱 많은 소비자들에게 기후위기 대응에 대한 메시지를 전달하기 위해 어스데이 캠페인을 진행한다는 방침이다


이경희 이마트 ESG담당 상무는 “이마트는 유통업계 리딩 기업으로써 어스아워에 동참하고 영업시간을 조정하는 등 자원 절감을 위해 꾸준히 노력하고 있다. 앞으로도 사회적 책임을 다하기 위해 ESG 경영에 앞장설 것”이라고 전했다."	http://www.dailyenews.co.kr/news/articleView.html?idxno=28408	이마트	절감,경영,캠페인,소비자,대응,자원,어스아워,기후위기 대응
78646	DN000000010901327826_1	DN000000010901327826	20230327	언론	"이마트 전점, 매달 한 번씩 옥외 소등 ‘어스아워’ 캠페인 .... “전사적 자원 절약으로 ESG 경영 선도”\n내달 3일 점포 영업시간 오후 10시로 단축.... 전기•가스 절약, 절약 비용 상품 경쟁력 강화에 투자

매입 샘플 및 임직원 기증품 기부, 사내카페 다회용컵 도입해 자원 순환도 앞장 


어스아워 캠페인에 동참해 옥외 광고판을 소등한 이마트 별내점



이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(세계자연기금)의 ‘어스아워’ 캠페인에 동참했다고 27일 밝혔다."	http://www.worktoday.co.kr/news/articleView.html?idxno=33800	이마트	절감,경영,캠페인,기부,자원,어스아워,세계자연기금,투자
78647	DN000000010901077711_1	DN000000010901077711	20230327	언론	"이마트 전점, 매달 한 번씩 옥외 소등 '어스아워' 동참…'자원 절약 힘써 ESG 경영 선도'\n운영 시간 오전 10시부터 오후 10시까지 ‘1시간 단축’
매입 샘플 및 임직원 기증품 기부, 사내카페 다회용컵 도입해 자원 순환도 앞장

이마트 전점, 매달 한 번씩 옥외 소등 ‘어스아워’ 동참...‘자원 절약 힘써 ESG 경영 선도’
어스아워 캠페인에 동참해 옥외 광고판을 소등한 이마트 별내점. (사진=이마트)
이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 3월 25일 WWF(세계자연기금)의 ‘어스아워’ 캠페인에 동참했다."	http://news.nate.com/view/20230327n06593?mid=n0100	이마트	절감,경영,캠페인,기부,자원,어스아워,세계자연기금
78648	DN000000010901222164_1	DN000000010901222164	20230327	언론	"이마트, 매달 한 번씩 옥외 소등 '어스아워' 캠페인\n매입 샘플 및 임직원 기증품 기부, 사내카페 다회용컵 도입해 자원 순환도 앞장 


[사진출처 = 이마트]

[오늘경제 = 박채이 기자]


이마트는 ESG 경영의 일환으로 자원 절감에 앞장서기 위해 지난 25일 WWF(세계자연기금)의 '어스아워' 캠페인에 동참했다고 27일 밝혔다."	http://www.startuptoday.co.kr/news/articleView.html?idxno=125894	이마트	절감,경영,캠페인,기부,자원,어스아워,세계자연기금
78649	DN000000010902371597_11	DN000000010902371597	20230327	언론	"이경희 이마트 ESG담당 상무는 ""어스아워에 동참하고 영업시간을 조정하는 등 자원 절감을 위해 꾸준히 노력하고 있다""며 ""앞으로도 사회적 책임을 다하기 위해 ESG 경영에 앞장설 것""이라고 말했다."	https://news.mtn.co.kr/news-detail/?v=2023032710591314326	이마트	절감,경영,자원,어스아워
78650	DN000000010901175694_1	DN000000010901175694	20230327	언론	"영업시간 단축했더니 전기·가스 절약 효과… 이마트, 전사적 ESG 경영\n▲ ⓒ이마트
   
이마트가 자원 절감을 주축으로 하는 ESG 경영에 집중한다고 27일 밝혔다."	https://biz.newdaily.co.kr/site/data/html/2023/03/27/2023032700017.html	이마트	절감,경영,자원
78651	DN000000010901812053_8	DN000000010901812053	20230327	언론	"이경희 이마트 ESG 담당 상무는 ""이마트는 어스 아워에 동참하고 영업시간을 조정하는 등 자원 절감을 위해 꾸준히 노력하고 있다""며 ""앞으로도 사회적 책임을 다하기 위해 ESG 경영에 앞장설 것""이라고 말했습니다."	http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004893348	이마트	절감,경영,자원
78654	DN000000010902341547_4	DN000000010902341547	20230327	언론	이마트는 영업시간 조정과 옥외 간판 소등 등 자원 절감을 위해 꾸준히 노력하고 있다며 앞으로도 ESG 경영에 앞장서겠다고 강조했습니다.	https://n.news.naver.com/mnews/article/052/0001865785?rc=N&ntype=RANKING&sid=001	이마트	절감,경영,자원
78660	DN000000010901570063_3	DN000000010901570063	20230327	언론	이는 ESG 경영의 일환으로 자원 절감에 앞장서고, 기후위기 대응에 대한 메시지를 고객에게 전달하기 위해서라고 이마트는 설명했다.	https://v.daum.net/v/20230327122057270	이마트	절감,경영,대응,자원,기후위기 대응
80370	DN000000010903683196_20	DN000000010903683196	20230328	언론	기업들의 원가 절감 노력과 함께 정부의 취약계층 대책이 하루빨리 마련돼야 할 때다.	http://www.ksilbo.co.kr/news/articleView.html?idxno=965495	이마트	절감,취약계층
80371	DN000000010906319660_16	DN000000010906319660	20230328	언론	한편, 대형 마트들은 영업시간 단축으로 절감되는 전기, 가스료 등을 상품 경쟁력 강화에 투자하고, 코로나19를 계기로 이커머스 온라인 등에 집중됐던 소비를 돌리기 위해 오프라인 장점 극대화에 나서고 있다.	http://www.thepublic.kr/news/view/1065605213194356	이마트	절감,소비,투자
80376	DN000000010904906781_5	DN000000010904906781	20230328	언론	또 이마트는 영업시간 조정, 사내카페 다회용컵 도입, 매입 샘플 기부 등 자원 절감을 위한 다양한 노력을 이어가고 있다.	http://www.ejanews.co.kr/news/articleView.html?idxno=312459	이마트	절감,기부,자원
80377	DN000000010904902486_12	DN000000010904902486	20230328	언론	대형 마트 관계자는 “영업시간을 단축하면 오후 10시 이후 근로자에게 지급하는 야간근무수당과 각종 점포 운영비를 절감할 수 있다”며 “올 초 전기·가스료 등 각종 공공요금이 급격히 오르면서 유지비가 큰 폭으로 올랐다”고 말했다.	https://n.news.naver.com/mnews/article/021/0002563697?rc=N&ntype=RANKING&sid=001	이마트	절감,근로자
82804	DN000000010909693679_8	DN000000010909693679	20230329	언론	규모의 경제는 생산의 규모를 확대함에 따라 생산비가 절감되거나 수익성이 증가하는 등 경제적인 효과를 누리는 것을 말한다.	http://news.zum.com/articles/82176859	이마트	절감,확대
82806	DN000000010907901933_5	DN000000010907901933	20230329	언론	우선 이마트는 에너지 절감을 위해 내달 3일부터 전국 점포의 영업시간을 최대 1시간 조정한다.	https://n.news.naver.com/mnews/article/469/0000731094?rc=N&ntype=RANKING&sid=001	이마트	절감,에너지
82811	DN000000010908467654_73	DN000000010908467654	20230329	언론	대표적으로 이마트는 에너지절감을 위해 4월 3일부터 전국 점포 영업시간을 최대 1시간 조정한다.	http://www.naeil.com/news_view/?id_art=455942	이마트	절감,에너지
82812	DN000000010909652616_3	DN000000010909652616	20230329	언론	이마트는 에너지 절감을 위해 다음 달 3일부터 전국 점포의 영업시간을 최대 1시간 줄이기로 했다.	http://news.kmib.co.kr/article/view.asp?arcid=0924294013&code=11151400&sid1=all	이마트	절감,에너지
82813	DN000000010908737029_15	DN000000010908737029	20230329	언론	더불어 자원 절감과 장애인 고용 창출을 동시에 해내고자 사용하지 않는 매입 샘플과 임직원들의 기부품을 ‘굿윌스토어’에 기부할 방침이다.	http://www.aflnews.co.kr/news/articleView.html?idxno=243553	이마트	절감,사용,기부,자원,장애인
82814	DN000000010908737029_6	DN000000010908737029	20230329	언론	이외에도 이마트는 영업시간 조정, 사내카페 다회용컵 도입, 매입 샘플 기부 등 자원 절감을 위한 다양한 노력을 이어가고 있다.	http://www.aflnews.co.kr/news/articleView.html?idxno=243553	이마트	절감,기부,자원
82815	DN000000010908467654_72	DN000000010908467654	20230329	언론	이마트는 절감 방안을 바탕으로 주차장에 지능형 LED 조명 제어시스템 구축, 고효율 변압기 교체, 에너지저장형설비 추가 설치 등 총 600억원 시설투자를 계획하고 단계별 목표에 맞게 수행하고 있다.	http://www.naeil.com/news_view/?id_art=455942	이마트	절감,교체,에너지,설비,설치,투자
82826	DN000000010907901933_3	DN000000010907901933	20230329	언론	크게 운영시간 조정과 에너지 소비량 절감, 조직문화 개선, 효율화 진행 등으로 구분했다.	https://n.news.naver.com/mnews/article/469/0000731094?rc=N&ntype=RANKING&sid=001	이마트	절감,개선,에너지,조직문화
82831	DN000000010908467654_71	DN000000010908467654	20230329	언론	운영시간 조정과 에너지 소비량 절감, 조직문화 개선, 효율화 진행 등으로 구분했다.	http://www.naeil.com/news_view/?id_art=455942	이마트	절감,개선,에너지,조직문화
82969	DN000000010908467654_74	DN000000010908467654	20230329	언론	이마트는 이번 조정을 통해 매장에서 사용되는 전기 도시가스 용수 등 고객이 적은 시간대에 사용되는 에너지 소비를 크게 절감할 수 있을 것으로 전망했다.	http://www.naeil.com/news_view/?id_art=455942	이마트	소비,절감,에너지,사용
82970	DN000000010909652616_5	DN000000010909652616	20230329	언론	영업시간을 줄여 매장에서 사용되는 전기, 도시가스, 용수 등 에너지 소비를 절감할 것으로 보인다.	http://news.kmib.co.kr/article/view.asp?arcid=0924294013&code=11151400&sid1=all	이마트	소비,절감,에너지,사용
83087	DN000000010908467654_69	DN000000010908467654	20230329	언론	29일 이마트에 따르면 사업확장으로 인한 전기 도시가스 용수 등 에너지 사용량 증가에 대해 영향인자를 분석하고 이를 바탕으로 2020~2025년 부문별 에너지 절감방안과 투자계획을 수립했다.	http://www.naeil.com/news_view/?id_art=455942	이마트	사용량,절감,에너지,투자
83088	DN000000010909652616_2	DN000000010909652616	20230329	언론	이마트는 사업 확장으로 인한 전기, 도시가스, 용수 등 에너지 사용량 증가에 대해 영향인자를 분석하고 이를 토대로 2020~2025년 부문별 에너지 절감 방안과 투자계획을 수립해 실천하고 있다.	http://news.kmib.co.kr/article/view.asp?arcid=0924294013&code=11151400&sid1=all	이마트	사용량,절감,에너지,투자
83089	DN000000010907901933_2	DN000000010907901933	20230329	언론	이마트는 사업 확장으로 인한 전기, 도시가스, 용수 등 에너지 사용량 증가에 대해 영향인자를 분석하고 이를 바탕으로 총 12개의 절감 방안이 도출되었다.	https://n.news.naver.com/mnews/article/469/0000731094?rc=N&ntype=RANKING&sid=001	이마트	사용량,절감,에너지
84956	DN000000010912663798_17	DN000000010912663798	20230330	언론	월마트 소싱팀과 협업해 들여오는 단독브랜드는 20% 이상 원가를 절감 효과를 내고 있다.	http://www.m-i.kr/news/articleView.html?idxno=1000721	이마트	절감
86197	DN000000010914483544_1	DN000000010914483544	20230331	언론	"에너지 절감시설에 600억 투자하고 녹색매장 확대\n이마트
이마트는 비용을 절감하기 위해서 영업시간을 변경할 계획이다."	https://bizn.donga.com/List/3/all/20230330/118597105/2	이마트	절감,확대,에너지,투자
86198	DN000000010914490194_1	DN000000010914490194	20230331	언론	"에너지 절감시설에 600억 투자하고 녹색매장 확대\n이마트 
이마트는 비용을 절감하기 위해서 영업시간을 변경할 계획이다."	https://www.donga.com/news/Economy/article/all/20230330/118597105/1	이마트	절감,확대,에너지,투자
86200	DN000000010914483544_3	DN000000010914483544	20230331	언론	이마트는 사업 확장으로 인한 전기, 도시가스, 용수 등 에너지 사용 증가에 대한 영향인자를 분석하고 이를 바탕으로 2020∼2025년 부문별 에너지 절감 방안과 투자계획을 수립했다.	https://bizn.donga.com/List/3/all/20230330/118597105/2	이마트	절감,에너지,사용,투자
