	문서번호	문장번호	수집일	채널	문장	URL	회사명	연관어
8809	DN000000010665904985_13	DN000000010665904985	20230110	언론	홈플러스는 플라스틱 대신 친환경 종이 소재를 이용한 ESG 세트 '동원 건강한 53호', '동원 리챔 6-H호', '동원 스페셜 69호' 등을 선보였다.	https://n.news.naver.com/mnews/article/029/0002777912?rc=N&ntype=RANKING&sid=001	롯데쇼핑	친환경 종이,친환경 소재,종이,소재,플라스틱
8812	CF000000010664475675_2	CF000000010664475675	20230110	카페	"\n소량씩만 필요한데
롯데마트는 쌈종류만 친환경 제품이 있어서요
도보 가능한데 있을까요?"	https://cafe.naver.com/junglimanri/20307	롯데쇼핑	친환경 제품
8813	DN000000010664393871_15	DN000000010664393871	20230110	언론	이를 다시 종이박스와 친환경 아이스팩을 동봉했다.	http://www.smedaily.co.kr/news/articleView.html?idxno=246693	롯데쇼핑	친환경 아이스팩,아이스팩,종이
8815	DN000000010665904985_12	DN000000010665904985	20230110	언론	홈플러스와 롯데마트 등도 친환경 콘셉트의 상품을 속속 내놓으면서 마케팅을 강화하고 있다.	https://n.news.naver.com/mnews/article/029/0002777912?rc=N&ntype=RANKING&sid=001	롯데쇼핑	친환경
9120	DN000000010665834134_14	DN000000010665834134	20230110	언론	저탄소 농법으로 재배한 ‘저탄소 한라봉’, ‘저탄소 샤인머스캣 혼합세트’, ‘친환경 봉옥 곶감 세트’ 등이 대표적이다.	http://www.ggilbo.com/news/articleView.html?idxno=955218	롯데쇼핑	저탄소,친환경
9122	DN000000010665904985_14	DN000000010665904985	20230110	언론	또 명절 음식에 많이 쓰이는 고급유를 재활용이 가능한 친환경 종이로 포장한 'CJ 세이브 어스 초이스 고급유 1호'도 내놓았다.	https://n.news.naver.com/mnews/article/029/0002777912?rc=N&ntype=RANKING&sid=001	롯데쇼핑	재활용,포장,친환경 포장,친환경 종이,종이
9243	DN000000010665469536_26	DN000000010665469536	20230110	언론	업계 관계자는 “건강한 삶을 지향하고 환경을 우선하는 ‘가치소비’가 확대돼 다양한 친환경 제품이 출시되고 있는 흐름”이라고 전했다.	http://www.ftoday.co.kr/news/articleView.html?idxno=248315	롯데쇼핑	소비,확대,친환경 제품,환경
9244	DN000000010665834134_13	DN000000010665834134	20230110	언론	갤러리아타임월드는 환경보호, 생명존중, 안전문화라는 올바른 소비 가치의 확산을 위해 매년 명절 선물 세트 구성에서도 친환경, 저탄소 인증 선물세트 등 친환경 트렌드를 반영한 ‘가비소치’ 선물세트를 선보여왔다.	http://www.ggilbo.com/news/articleView.html?idxno=955218	롯데쇼핑	소비,친환경,저탄소,환경안전,환경보호,인증
9340	DN000000010664406831_62	DN000000010664406831	20230110	언론	천연향료만을 사용한 독창적인 블렌딩 티와 100% 생분해성 친환경 소재를 사용한 티백을 사용했다.	https://www.thinkpool.com/analysis/news/15814319	롯데쇼핑	사용,친환경 소재,소재
10404	DN000000010668124793_6	DN000000010668124793	20230111	언론	롯데백화점은 플라스틱 대신 종이 펄프를 사용하거나 부자재 사용을 최소화한 친환경 포장 선물 세트를 확대 적용했다.	https://www.vegannews.co.kr/news/article.html?no=14377	롯데쇼핑	확대,포장,친환경 포장,사용,종이,플라스틱,최소화
10443	DN000000010668748811_17	DN000000010668748811	20230111	언론	플라스틱 대신 종이 펄프를 사용하거나 부자재 사용을 최소화한 친환경 포장 선물 세트도 기존 청과 및 수산 등에 이어 이번 설부터는 견과 선물 세트에도 적용한다.	https://www.hankyung.com/economy/article/2023011153891	롯데쇼핑	포장,친환경 포장,사용,종이,플라스틱,최소화
10444	DN000000010668513235_22	DN000000010668513235	20230111	언론	친환경 포장은 축산 선물세트 외 청과, 수산, 견과에까지 적용했다.	https://www.metroseoul.co.kr/article/20230111500498	롯데쇼핑	포장,친환경 포장
10448	DN000000010668513235_21	DN000000010668513235	20230111	언론	포장에 대해서도 각별히 신경 써 리사이클 소재로 제작한 보랭가방에 넣어 판매하며, 플라스틱 대신 종이 펄프를 사용하고 불필요한 부자재와 장식을 줄인 친환경 포장도 마련했다.	https://www.metroseoul.co.kr/article/20230111500498	롯데쇼핑	포장,리사이클,친환경 포장,사용,종이,소재,플라스틱,판매
10590	DN000000010668513235_25	DN000000010668513235	20230111	언론	포도재배부터 양조 과정까지 친환경으로 만든 와인으로 탄소배출 0% 인증, 동물성 재료 미사용, 오가닉 인증 등을 받은 와인들로 구성된 선물 세트다.	https://www.metroseoul.co.kr/article/20230111500498	롯데쇼핑	친환경,탄소배출,인증
10592	DN000000010668513235_23	DN000000010668513235	20230111	언론	갤러리아도 이번 설 친환경·저탄소 인증, 비건 선물세트 등 친환경 트렌드를 반영한 '가비소치' 선물세트를 대거 선보인다.	https://www.metroseoul.co.kr/article/20230111500498	롯데쇼핑	친환경,저탄소,인증
10595	DN000000010666774952_2	DN000000010666774952	20230111	언론	롯데마트는 친환경 경영의 하나로 새해부터 일회용 종이 전단을 대신해 새롭게 개편된 모바일 전단을 운영하기 시작했다.	http://www.seoul.co.kr/news/newsView.php?id=20230111021002	롯데쇼핑	친환경,경영,종이
10602	DN000000010667529634_7	DN000000010667529634	20230111	언론	이에 친환경 경영의 일환으로 새해부터 일회용 종이 전단을 대신해 새롭게 개편된 모바일 전단을 도입했다.	https://n.news.naver.com/mnews/article/382/0001027129?rc=N&ntype=RANKING&sid=001	롯데쇼핑	친환경,경영,종이
10606	DN000000010668259258_12	DN000000010668259258	20230111	언론	롯데마트는 친환경 경영의 일환으로 올해부터 일회용 종이 전단 대신 모바일 전단을 운영하고 있다.	http://news.nate.com/view/20230111n19539?mid=n0100	롯데쇼핑	친환경,경영,종이
10611	DN000000010666955758_10	DN000000010666955758	20230111	언론	김정우 롯데마트 브랜드전략팀 전단 담당자는 “친환경 경영과 ESG 가치 실현을 위해 20여년간 운영하던 1회용 종이 전단 운영을 전면 중단하고 이제는 모바일 전단으로 고객들과 소통하고자 한다”며 “고객들과 함께 환경보호에 동참한다는 점에서 감회가 새롭고 모바일 전단의 지속적인 개선을 위해 노력하는 것은 물론 향후 이와 연계된 다양한 프로모션도 검토할 예정이니 많은 이용 바란다”고 말했다.	https://www.newscj.com/article/20230110580642	롯데쇼핑	친환경,개선,종이,환경보호,중단,환경
10612	DN000000010667518145_29	DN000000010667518145	20230111	언론	플라스틱 대신 친환경 종이 소재를 이용한 ‘동원 건강한 53호’, ‘동원 리챔 6-H호’ 등 ESG 선물세트도 선보인다.	http://news.nate.com/view/20230111n08142?mid=n0100	롯데쇼핑	친환경 종이,친환경 소재,종이,소재,플라스틱
10614	DN000000010668335901_18	DN000000010668335901	20230111	언론	ESG 선물세트로는 친환경 종이 소재를 이용한 참치·스팸·식용유 선물세트 등이 있다.	http://www.dailysmart.co.kr/news/articleView.html?idxno=68243	롯데쇼핑	친환경 종이,친환경 소재,종이,소재
10615	DN000000010667753775_27	DN000000010667753775	20230111	언론	친환경 제품의 특징을 살리기 위해 재활용 소재로 만든 보냉 가방에 넣어 판매한다.	http://www.hani.co.kr/arti/economy/consumer/1075236.html	롯데쇼핑	친환경 제품,재활용,소재,판매
10621	DN000000010667753775_18	DN000000010667753775	20230111	언론	"롯데백화점 설 선물세트. 롯데백화점 제공 
 대형마트들도 친환경 흐름에 가세했다."	http://www.hani.co.kr/arti/economy/consumer/1075236.html	롯데쇼핑	친환경
10622	DN000000010667755556_18	DN000000010667755556	20230111	언론	롯데백화점 설 선물세트. 롯데백화점 제공 대형마트들도 친환경 흐름에 가세했다.	https://n.news.naver.com/mnews/article/028/0002622930?rc=N&ntype=RANKING&sid=001	롯데쇼핑	친환경
10623	DN000000010667763559_18	DN000000010667763559	20230111	언론	"롯데백화점 설 선물세트. 롯데백화점 제공
  대형마트들도 친환경 흐름에 가세했다."	http://news.zum.com/articles/80652053	롯데쇼핑	친환경
10624	DN000000010667766516_18	DN000000010667766516	20230111	언론	"롯데백화점 설 선물세트. 롯데백화점 제공   
 대형마트들도 친환경 흐름에 가세했다."	https://v.daum.net/v/20230111112512195	롯데쇼핑	친환경
10625	DN000000010667985495_18	DN000000010667985495	20230111	언론	"롯데백화점 설 선물세트. 롯데백화점 제공
   대형마트들도 친환경 흐름에 가세했다."	https://theworldnews.net/kr-news/olhae-sseo-sseomulseteu-pojjando-naehyondo-cinhwanggyeon-batrai-bbuda	롯데쇼핑	친환경
10626	DN000000010668513235_24	DN000000010668513235	20230111	언론	특히 '클린 이팅(Clean Eating) 와인'으로 불리는 친환경 와인세트가 눈길을 끈다.	https://www.metroseoul.co.kr/article/20230111500498	롯데쇼핑	친환경
10628	DN000000010668527307_21	DN000000010668527307	20230111	언론	친환경 선물세트도 늘렸다.	http://www.sisaon.co.kr/news/articleView.html?idxno=146564	롯데쇼핑	친환경
10629	DN000000010668748811_20	DN000000010668748811	20230111	언론	조용욱 롯데백화점 프레시푸드부문장은 “보내는 분의 정성과 품격이 느껴지도록 프리미엄 선물부터 친환경 선물까지 하나하나 심혈을 기울여 준비했다”며 “롯데백화점이 엄선한 선물과 함께 더 뜻깊고 따뜻한 명절 맞이하시길 바란다”고 말했다.	https://www.hankyung.com/economy/article/2023011153891	롯데쇼핑	친환경
10797	DN000000010667425521_13	DN000000010667425521	20230111	언론	대표 상품은 ‘저탄소 한우 로얄 GIFT’, ‘저탄소 한우 특선 GIFT’, ‘저탄소 한우 혼합 GIIFT’ 등으로 친환경 상품인 만큼 리사이클 소재로 제작한 보랭 가방에 넣어 판매한다.	http://www.straightnews.co.kr/news/articleView.html?idxno=223603	롯데쇼핑	저탄소,친환경,리사이클,소재,판매
10834	DN000000010667679958_2	DN000000010667679958	20230111	언론	오드실크는 실크 제직 후 버려지던 세리신을 추출 후, 업사이클링해 화장품을 제조하는 브랜드로 친환경 에코 클린 뷰티라이프를 전개한다.	http://www.nextdaily.co.kr/news/articleView.html?idxno=214308	롯데쇼핑	업사이클링,친환경,화장품,에코
10856	DN000000010667425521_2	DN000000010667425521	20230111	언론	올해에는 프리미엄과 가성비라는 소비 양극화와 함께 가치소비를 위한 친환경 세트 확충이 주목된다.	http://www.straightnews.co.kr/news/articleView.html?idxno=223603	롯데쇼핑	소비,친환경
10857	DN000000010667425521_8	DN000000010667425521	20230111	언론	이에 롯데백화점은 이번 설을 맞아 주요 선물 카테고리별 프리미엄 상품을 더욱 강화하면서 가치소비 트렌드에 맞는 친환경 콘텐츠도 다양하게 준비했다.	http://www.straightnews.co.kr/news/articleView.html?idxno=223603	롯데쇼핑	소비,친환경
11468	DN000000010669957705_41	DN000000010669957705	20230112	언론	친환경 소재를 사용한 선물 세트 포장도 대세가 됐다.	http://www.seoul.co.kr/news/newsView.php?id=20230112016002	롯데쇼핑	포장,친환경 소재,사용,소재
11514	DN000000010670415530_3	DN000000010670415530	20230112	언론	롯데백화점은 2004년 유통업계 최초로 환경 캠페인 ‘그린 롯데(GREEN LOTTE)’를 시작한 이후 꾸준히 친환경 활동을 확대하고 있다.	https://n.news.naver.com/mnews/article/366/0000869171?rc=N&ntype=RANKING&sid=001	롯데쇼핑	친환경,확대,캠페인,최초,환경 캠페인
